Xm,Ym
1029727.39225601,1286999.712899117
1033370.804514159,1291839.059056672
1031260.462673155,1292179.408498166
1029392.239274162,1291306.098564231
1036169.59637082,1290091.173056504
1024428.925721147,1290248.187541781
1029871.500925289,1290664.055020392
1032846.060200598,1290914.328776609
1026165.74876245,1290766.138641582
1030917.655747727,1289127.480366761
1028709.979082411,1291096.796461365
1030776.35976228,1291033.571857442
1030322.208962925,1290999.506332071
1032367.702870684,1295089.338113161
1034053.566327361,1287534.527729869
1030986.840973679,1288776.942134725
1032101.479144018,1292499.50105481
1028944.051923128,1288999.044923817
1029113.92814347,1286632.907728616
1027210.242749947,1294505.410574004
1027777.263403697,1290720.641676136
1030886.300000317,1289341.973159694
1032518.079648071,1289767.525387034
1034752.844774702,1293951.474131308
1029967.859197777,1287891.331306786
1033623.405132152,1291636.947032648
1031379.904338446,1295505.728133702
1036151.077888841,1292143.266219179
1028999.682927449,1288936.643641893
1032562.453174246,1292847.093693636
1031087.957758516,1291703.286809084
1034839.291204759,1291175.046763605
1034613.459481648,1291662.407630417
1028900.152113399,1289188.798911511
1030024.088844407,1290577.605438937
1029672.365023349,1289595.87149532
1026616.96506151,1291178.545188945
1035799.140934994,1291252.904389948
1035866.919102166,1292300.398217601
1029022.337057438,1287396.459414344
1023991.553266976,1291084.421631746
1032083.765857073,1292755.685664584
1035189.870414701,1291408.172940377
1035253.755080289,1292501.303602875
1029077.822512176,1289483.861084223
1031602.965157146,1287398.451481308
1034877.314741888,1291634.836084476
1030556.611815612,1289619.779880397
1025135.242255117,1289622.483380274
1031422.421030413,1289385.259068648
1027586.204318187,1289446.134275758
1029282.260505236,1287237.280284232
1029074.724281469,1289573.058782742
1029657.33700409,1286939.045959115
1029973.04583505,1289723.924274378
1026789.30606034,1289852.278815976
1027316.881173843,1289580.222287332
1032134.118952411,1294727.249673219
1034242.295014351,1291193.864342852
1026101.28403526,1290302.653506755
1030170.099805385,1291812.722772283
1031313.763736301,1288773.922686192
1036170.984000114,1291596.747959292
1033303.834261,1292221.662298791
1029936.053558964,1290661.016589093
1033396.898971866,1290439.659937965
1024093.01296048,1290014.121166054
1028958.244059421,1292181.026745354
1030270.225883106,1291559.38242848
1028731.445861265,1295028.124883159
1031270.714487624,1292379.067767687
1030276.953324593,1287120.585548867
1027454.85388444,1291031.846805396
1025464.782156492,1290146.499106152
1028774.05415563,1290618.458321221
1032329.329460736,1293129.088587668
1032120.080999448,1295574.577109501
1031913.711435313,1291018.188930372
1030561.247491458,1289824.672951681
1031853.327296653,1289613.419845924
1032479.754577036,1290010.328354986
1025289.0494756,1290325.820861113
1031434.024983356,1293828.640877171
1024843.977272601,1290746.484754685
1032195.249023537,1289224.488758893
1033018.979541795,1291408.143415214
1032971.059881427,1295199.464274137
1024693.567788878,1291021.495570895
1030401.991790797,1290824.760218854
1032133.090328713,1291116.346534705
1032204.549779535,1291091.778029456
1027740.947893752,1290025.527408716
1033764.393294139,1293082.122066277
1029044.674420195,1295227.631184134
1024656.323213829,1290197.020836106
1030322.673578931,1293137.03186757
1026223.903044395,1290255.040742787
1034501.091759991,1291972.676229228
1024598.205784838,1292796.49596387
1029672.208210965,1291134.902516798
1033755.075092894,1292057.911349763
1032693.994026485,1293157.168649872
1033826.698094866,1291666.743868336
1029399.976186157,1290587.761100737
1025296.581208825,1290148.129190173
1031197.227034761,1292471.545784319
1033924.586113655,1293120.54719444
1024932.062799516,1290802.312432562
1027876.048463763,1294132.225654033
1028873.086820675,1289410.109695825
1031311.303287569,1293954.566416108
1035955.856890058,1291447.554624755
1030387.434607095,1289280.461371916
1034842.043048395,1292106.220168862
1030178.786516366,1290440.254159356
1032015.34473792,1293259.375615928
1029039.972101934,1292766.72945241
1032327.467977787,1292222.180610367
1031701.452954818,1292746.791729029
1025199.891774001,1290370.621657763
1032684.505617125,1291789.347247925
1029434.610870412,1288395.586864487
1034756.591650063,1291357.224368694
1030744.723713172,1288955.890407569
1027693.783575468,1290576.061105339
1027553.710539988,1294686.559532449
1034278.920267288,1291000.321624445
1030338.359231618,1291208.666543604
1033531.087827706,1293177.899817158
1027429.24448169,1287277.731639221
1035866.306543463,1292523.598403841
1031774.645304634,1292302.493862665
1031323.087816361,1287298.535663538
1027485.410623902,1289996.91017665
1031591.475749399,1295604.098356067
1029918.540010258,1288262.187716859
1025552.50289649,1289855.102380263
1034646.50691056,1292170.05764399
1028355.04043655,1291444.582911187
1026858.196752569,1290852.510891379
1035273.788670208,1291501.696457301
1035906.408859494,1290649.344705411
1025044.228134923,1292446.438976308
1029495.406576764,1291781.717745024
1028393.511551396,1288044.055974315
1034467.999162172,1292412.721192738
1023957.919577769,1291294.518045777
1029524.311589754,1291345.878154013
1026888.449055182,1289473.278221393
1029606.985831452,1292027.773955538
1028823.886063672,1292129.703618634
1026903.354982196,1290434.615455771
1033910.98865654,1291963.563407064
1025286.485340538,1290068.204783422
1033180.08653246,1291729.680421608
1031940.285046512,1294837.800340725
1028797.922363786,1287860.136561642
1036213.269776971,1290965.081581642
1023258.350549973,1291915.4633891
1032815.207547663,1295762.441219279
1031977.992824036,1291047.445538481
1035294.796175178,1291732.411701907
1032106.353315768,1289822.952808669
1034277.78952166,1296070.218193513
1030178.449153238,1292135.742153919
1024466.969618412,1290532.14745252
1030227.630968813,1291762.486540146
1029873.744326316,1289908.059110254
1028531.200524957,1289622.419188906
1023817.076596004,1290417.831192157
1028204.069293539,1293631.239647117
1029534.949011375,1287170.582380854
1027832.693599022,1290615.4803889
1029980.682536851,1288967.029812798
1029246.976862137,1291047.685100076
1023734.780969734,1290984.043433564
1035829.870145377,1291489.439595463
1034119.796710896,1290524.055919712
1029974.986224399,1290020.81449636
1025783.072281149,1288754.271727216
1032627.431820738,1295136.028825262
1029332.868181367,1289926.466646062
1035798.238701168,1294554.359837596
1035493.093954962,1292844.163058389
1030108.421769613,1292750.596141384
1030650.129950247,1287294.159214883
1033408.81950274,1292968.868428537
1028404.204288633,1290128.656347031
1028659.112006661,1291616.431368658
1032499.30247855,1292571.65774059
1030883.580534029,1291726.781672998
1025247.163607515,1289809.335733754
1029760.20285365,1286344.934866535
1031506.57634559,1289566.982418681
1032453.283872288,1295269.773305876
1028306.115183828,1290945.065588132
1029594.817224055,1292144.118439806
1032863.258204749,1292256.388223564
1031375.733164427,1293002.609480515
1030135.071189019,1288848.36776193
1028976.066789799,1292518.540260577
1030330.422676148,1290486.87820745
1032692.589586517,1294199.623560013
1029425.528770032,1292365.838143872
1026905.084324065,1291427.413460928
1027834.867551528,1291516.493032563
1035040.194900706,1292796.34993879
1030110.411832563,1288777.596072882
1030758.983203505,1289505.311370817
1033600.742791519,1292149.531386408
1029728.976910901,1289668.486993368
1033163.181417921,1295310.918465254
1028723.149530964,1292110.146775833
1023959.403222929,1290966.664439368
1031397.023541025,1290992.244847975
1030513.009845572,1290897.524664545
1028282.027596202,1291904.558743558
1031505.415708472,1295511.972059368
1024596.368822484,1289961.195140829
1025593.5179422,1290357.373993743
1034133.598101332,1291417.709661147
1030445.828058629,1288479.689859246
1023772.813746064,1292563.884827562
1031274.479687213,1291504.877623547
1035388.171918301,1292585.126306545
1028788.223571745,1289241.594895087
1031368.649554297,1290640.097028947
1027605.885545707,1290115.977160979
1034347.958668325,1291522.294580383
1029463.54246708,1289470.276775657
1032811.178317041,1290298.436451194
1024773.884252204,1290365.118461849
1034543.039622849,1292467.962335431
1024829.959922166,1290993.295733743
1025817.661815489,1289596.597752165
1029412.084397036,1290714.568827199
1031834.538200618,1291318.126625118
1023895.682718206,1290245.275304098
1024920.99516224,1291591.079861505
1027221.19382312,1291829.496488157
1032373.08057156,1291465.664910476
1028173.962772767,1292810.316982928
1028607.573616187,1289147.167215538
1024627.939221965,1290244.45261401
1031570.838624834,1289133.521854822
1025718.863771588,1291376.31578392
1035516.114520345,1291969.27576347
1031517.114856284,1296490.86724855
1028876.197741993,1288638.173627369
1029430.754076707,1289152.635965184
1029464.605867333,1291571.684542057
1025942.118148895,1290697.91574352
1027391.252914837,1291307.257005094
1031449.048412867,1289448.403131482
1032666.55587952,1295688.647455303
1028999.939850254,1290615.799113519
1025977.635609703,1288520.253253414
1029337.20138686,1291402.423932171
1032015.460315904,1292453.724919723
1034091.574188265,1289111.990410547
1034457.189545737,1292573.263970543
1031415.20568907,1290585.560249784
1031898.4225487,1289129.381407725
1029070.455585046,1292423.283735363
1025339.269467397,1290383.159052139
1029454.502124576,1287687.108986946
1024432.650056188,1289233.125890201
1027708.283489626,1291481.326401068
1027948.908406954,1288248.094367266
1029016.005457211,1290784.861010548
1033402.761940009,1290623.610094417
1032618.33335851,1294687.967120804
1032660.35550782,1290292.008448878
1028702.999560607,1292544.755483555
1032612.246946739,1293851.731355099
1026791.325364954,1288427.773119325
1030328.289917685,1290237.281247344
1025619.045429952,1288450.079662472
1029649.395673877,1290407.736655514
1032343.013914037,1290331.907977119
1028145.170757101,1291186.858617586
1030801.184449463,1287906.030432343
1031788.839015563,1290972.693451525
1030783.948903199,1291206.770860063
1026495.043396123,1290668.364012998
1028058.53102686,1288698.848983124
1028600.956582486,1287832.385351769
1032962.481696936,1290891.76833447
1031974.406493009,1295083.950574144
1026487.799200664,1288974.252808302
1029408.117307539,1292032.775465057
1027610.491251811,1290985.214721222
1024937.486509596,1289494.651020256
1032090.625856638,1286911.538110266
1029319.388882639,1292339.565995825
1027043.735983452,1290621.473001854
1034667.560366879,1292388.233514755
1029592.393874782,1290883.316235774
1033353.975466698,1292554.875278268
1034046.629318928,1292058.168930547
1028615.962406371,1288438.067850282
1035567.312960712,1290415.276839869
1028989.700082319,1288410.254640061
1028757.988921577,1290744.164116131
1032213.997486963,1297075.229736212
1026516.903785427,1290239.560540758
1032511.90460754,1292142.576794419
1032729.316397937,1292969.870742476
1030726.631188505,1288086.317375713
1024448.939412202,1290190.207330226
1029767.773225206,1289960.882807954
1036153.965140477,1292507.93286985
1033780.465153613,1290938.265576528
1035821.343657819,1291597.936019529
1024005.529665374,1290389.752137436
1035161.352362754,1291581.236940992
1028810.484709697,1290335.001019711
1024446.697016993,1291318.964302924
1026862.06696257,1290371.226704872
1028052.635955211,1291283.697939659
1032324.302767183,1292634.529788725
1032517.099608375,1295273.279077147
1024007.639181736,1290476.178408914
1030047.509624621,1290786.743694969
1029396.069608684,1290040.662878965
1032119.5881292,1294510.112089656
1029019.62812686,1287222.869872686
1029029.636387103,1289341.436398808
1025356.077292531,1290287.251210378
1033128.442909345,1295192.181697828
1033204.995371279,1295138.256378229
1024615.919154174,1290094.633414654
1025357.586420585,1291732.126793025
1028834.32797508,1289320.992213817
1032407.055450591,1290831.496542878
1029389.628780094,1288145.081764911
1032425.887388535,1290214.356553908
1028051.279144986,1292491.385404953
1032023.915320482,1295575.69380004
1031945.028707537,1291148.012420058
1035057.135257564,1291979.810105002
1026403.953519847,1290034.632796603
1027933.734293232,1291112.51936242
1029441.42848956,1292296.951592739
1027905.197343115,1293749.271614358
1033597.073029089,1292219.411978918
1031109.70031795,1288828.544001576
1029072.936470209,1289372.392485697
1034588.793942724,1292073.504770979
1030312.737165709,1292657.500550227
1034726.147349142,1292565.788177749
1035961.665389933,1291619.962524212
1029501.846761253,1290789.801926117
1026586.330156033,1289691.115667932
1025362.992316523,1291365.535394791
1029902.907415255,1292108.511872699
1031744.340429232,1288767.506352696
1031606.323431316,1292692.001865171
1034625.517605931,1288282.326597151
1032422.784798067,1293917.710089443
1031913.061453058,1288920.019582122
1029022.317506459,1288282.078373936
1025150.276783437,1293410.341660769
1031397.700611837,1289903.292843452
1024317.523266642,1289659.366332755
1029249.13876259,1291486.808138632
1031709.435720574,1292111.119599979
1032879.784392226,1294940.042967362
1034820.552982283,1290418.318360718
1023655.998531377,1291074.266667712
1027555.397275551,1287403.882752699
1024723.12446522,1291611.379373018
1026179.983431457,1289504.298806285
1033012.436126546,1296711.89783206
1031093.490096367,1292943.068826158
1023912.2025163,1292649.199199169
1028342.859767958,1289842.568835574
1032987.583259218,1292536.981372251
1028979.404618968,1290252.180209121
1025094.281221036,1290718.25598126
1035918.959222389,1293955.885736487
1034668.619192823,1295531.179377089
1032386.771879692,1289692.831570611
1030081.09409964,1292311.541958354
